Такой_код_единицы_измерения_работ_уже_есть_в_списке;This work unit code is already in the list
Транспортные;Transport
Услуги;Services
Масса_тысячи;Mass of a thousand
Часовые_пояса;Time zones
Использовать_часовые_пояса_подразделений;Use time zones of departments
Отчет_по_поливу;Watering report
Информация_об_осмотре_поля;Field inspection information
Карточка_поля_Фитоанализ;The field card | Phytoanalysis
Название_поля;Name of the field
Загрузить_поля;Upload fields
Участки;Field sections
Участки_пересечения;Field sections intersections
Участки_вне_кадастров;Fields sectors outside the cadastres
Участок;Field section
Участок_0_имеет_неправильную_геометрию_и_не_было_скопирован;Field section {0} has wrong geometry and not caught copy
Участок_0_существует_в_сезоне_1;Field section {0} - exists in the season {1}
Участок_0_не_найден;Field section {0} isn't founded
Невозможно_однозначно_сопоставить_участок_0_так_как_в_системе_несколько_участков_с_таким_наименованием;It is impossible to unambiguously match field section {0}, as there are several field sections with this name in the system
Нельзя_удалить_пользователя_с_геометрией_участка;Can not delete user, who have records in field section geometry history.
Группа_участков;Field sections group
Участок_обязателен_для_заполнения;Required field section
Служебный_участок;Service field section
Настройка_импорта_участков;Configuration of the field sections import
Площадь_участка;Field section square
N_поля;Field number
Создать_участок;Create field section
Состояние_участка;State of field section
Площадь_участка_га;Field section area, ha
Общая_площадь_участка;Total field section area
Время_на_участке;Time on field section
Площадь_плановых_подопераций_превышает_площадь_участка;The total square of planned operation units exceeds the square of the field section
